post_id,text,label,rationale_mask
24916185_gab,<percent> kike move,hatespeech,"[0, 1, 0]"
1193033680836534278_twitter,<user> that ’ so ghetto omg lmao this lady is dead she gone beat they ass in heaven,offensive,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
18582627_gab,kloof samenleving zij die islam naïefweg vergoelijken en onderdanig aanvaarden de linkies dus meerderheid in msm de rozemutskes de trado politici … en zij die religieus fascisme weigeren onderdrukking en segregatie afwijzen opkomen vr onze vrijheden maak uw keuze,hatespeech,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26368898_gab,huma is a muzrat spy married to a congressman and advising killary,hatespeech,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
15746206_gab,woops i am completing forms and have personal info in my head i am stealing nigger snap benefits and then tomorrow applying for credit cards in their names i have got zero white guilt about this cultural appropriation bro,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179066306177441796_twitter,<user> <user> telling my girlfriend i am going to rape her so she thinks i am funny,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10161076_gab,typical muzrat tactics think they are in a good position they spew their hate but when faced with strength they roll on their back,hatespeech,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
15891685_gab,i disagree blm want to destroy me and my family they hate all white people and believe they are a superior race,hatespeech,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6216374_gab,my bitch go loko,offensive,"[1, 1, 1, 1]"
1187170001909735425_twitter,taeyong drinks his respecting women juice every morning,normal,"[0, 0, 0, 0, 0, 0, 0, 0]"
12192979_gab,superman was created by <number> kike dweebs back in the 3 0 comics has always been a juu controlled racket to brainwash young boys,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
11830222_gab,sue arrest it the same shit strong arm of the law because someone misinterprets a post on social media why do you love jews so much,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
27661233_gab,the left migrant children will undergo irreparable harm if they are separated from their mother or father also the left the nuclear family is outdated and in the event of divorce children should probably never see their dads also fag and dyke families are perfectly okay,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
23801450_gab,how the fuck is it effeminate to use a fucking tissue do you wipe your ass with your hands like a goathumper too and no actually bodily fluids are a greater threat than personality flaws,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1112711240881586176_twitter,<user> i don ’ t take self help or career advice from white men or most white women most are too blind to poorer dynamics,offensive,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1179104594833526784_twitter,<user> muslim refugee,normal,"[0, 0, 0]"
16686657_gab,u will from this bitch cause u r going ok mute 😂 😂 😂 😂 🖕 🖕 🖕 🖕 🖕 🖕 🖕 🖕 🖕,offensive,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1122855538428194816_twitter,show named game of thrones you all think it da game of dead niggas dumb ass niggas,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7332120_gab,no thx great one notice the language bully beating rather than a nigger attacks a white in the ongoing anti white war,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
27706338_gab,<user> please excuse the language i think the word nigger does not pertain to every black person if i have to hear it be used in this shit crap they call music nowadays it open for use,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2642618_gab,its nice to know some of the refugees are converting to christians,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1076231063750422528_twitter,<user> is big pharma an immigrant,normal,"[0, 0, 0, 0, 0, 0]"
10301315_gab,imagine a muslim coming up to some bystanding cops and say thank you for serving can i get a picture with your index finger pointed up,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11861652_gab,everything about black american behavior makes sense when you realize it a subconscious racial recollection of behaviors that evolved far longer in their ancestral homeland of africa the saggy pants of ghetto blacks mimic the open air asses of tribal africans,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1275531752379949056_twitter,being a person is a fucking nightmare i did not ask for this 😤 😤,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
14330454_gab,that the future face of the country is a dumb sexually confused hyperliberal negro should surprise no one,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
20557451_gab,just throw a faggot in the mix,offensive,"[0, 1, 1, 1, 1, 1, 1]"
15435117_gab,facts lmao you should put fact in there like a twitter nigger claiming he descended from egyptian royalty was this post an example of your originality and wit bc frankly it tiresome waiting for some of it and i think you misled me,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
19754294_gab,this is another one of the kike ploys there is a world wide conspiracy to destroy the white race it is led by the kikes and acted out by their pet niggers sand niggers and other non whites,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1174863087666548737_twitter,don ’ t be an ass kissing bitch bitch 🙄,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8288694_gab,bottom ‏ <user> no dignity respect 4 women acid attacks rape abuse or gay people thrown off rooftops have we not just fought for 1 0 0 yrs 2 get where we r 🤔,normal,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
24907034_gab,good might slow down their breeding by homosexual muslims who hate women,hatespeech,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8211378_gab,this woman needs to just go away i am so sick of her loser bullshit ghetto mafia she is pond scum it is an honor to be deplorable in comparison to these people,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4784292_gab,the left does not give a fuck about victims of muslim terror attacks or rapes they see them as bad pr their biggest concern is always that whites might criticize muslims after those attacks that why they are so rustled at kellyanne slip their only consistency is trying to genocide whites,offensive,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
17303590_gab,bitch is perfect kike example she does not even pretend to be objective somehow honest she just straight up makes shit up naive goyim like kevin macdonald tried to deal with her like a white results are appalling yet predictable google exchange w k mac bitch is evil,hatespeech,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
24844974_gab,fuck cobra kai and fuck that homosexual known as daniel i am for the real cobra the late 8 0 cobra not the gay remake of cobra cobra and destro baroness,offensive,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
5365784_gab,poll in sweden do you know what trump was referring to in regards to problems with refugees <number> said no <number> said yes <number> raped the pollster,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
24886178_gab,kikes want to flood countries with immigrants to destroy the economy so we will borrow more from jew banks and they will eventually become our masters,normal,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1178577875143757824_twitter,<user> <user> women are abducted raped then forcefully converted with threats to their complete family if you dont know the depth of filth in islamic doctrine i pity you for someone near will experience considering america too turning into sympathizers enabling radicalization,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1178813464258723841_twitter,this is why niggas like that get away with shit u missed the whole fucking point he raped a woman so them telling other women to warn them thats wrong tf shit really irks me,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13031638_gab,all queers are murderers as well as vile filthy sinners,hatespeech,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 1]"
15621599_gab,california needs a leader who puts deportation and anti marxism first until you can do that you are just a chink boomercon,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
15979583_gab,hope someone had some bacon bits to put on the moslem,hatespeech,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
1195023498860732416_twitter,yo i fucking hate being in love so much lmao this shit trash,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179041388123561984_twitter,<user> is you are jihadi who is funded by my money if not than who hell you are trying to say,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13225377_gab,lol i did not want to run out of space but do not forget deplorable redneck bible clinging gun toting homo hating science deniers,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]"
8529499_gab,take our values and shove them up your hairy shitty ass sand nigger scum,hatespeech,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
16499171_gab,bc she a yid,offensive,"[0, 0, 0, 1]"
27402409_gab,yes please do excuse how retarded you are,offensive,"[0, 0, 0, 0, 0, 1, 1, 1]"
6604394_gab,glad to finally be on the gab going to make this place gay in the best way,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
15455648_gab,dna tests can be defined whoever scientists decide they are because markers are just atp combos i e nothing like kike or irish written on them it all about some opinion of history also anyone can convert to phariseeism and <number> <number> of israel is russian for example could just be anti nig,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
16825951_gab,keep drinking the david duke kool aid retarded degenerate enjoy the ride he taking you on,offensive,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
6355604_gab,magic dirt theory of nations fails again british born radical muzzie abu izzadeen is the guy named as the killer in the latest london attack,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11133060_gab,lol seriously you think an employed person can say nigger lol i meant white person btw get real go ask all the nigger guys on south park,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
1179023479867396097_twitter,<user> <user> hitler used white nationalism and anti immigrant fear monger using isolated cases to paint jewish immigrants as vile rapist just as your dear leader uses insignificant street gangs like ms13 to paint hispanic immigrants as evil,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10754706_gab,finally trump my man calling out both retarded sides,offensive,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
20011709_gab,dont post sand nigger women you are putting me off my lunch bro,hatespeech,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1179099538495115264_twitter,nearby which will give them citizenship so india supports those refugees refugee crisis is not a new problem congress never addressed it bjp addressed it was there in the party <number> manifesto also amit shah has said it so it will be done so stop wasting your time crying <number> <number>,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179009825432358913_twitter,good morning ados black women only,normal,"[0, 0, 0, 0, 0, 0]"
16694149_gab,oh nice did not know thid was a thing may as well share this got put on lockdown for saying retard in a joking manner wasn t aiming it at anyone just using the word multiple times then boom i get this twitterrefugee,offensive,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18770401_gab,in celebration of holocaust day i want to send a message to all people that jews are overrepresented in positions of power and actively conspire about ending the white race,hatespeech,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6592736_gab,ask libtards this which is more of a threat to you muslim immigrants stockpiling guns or republicans stockpiling guns hide and watch they think they can ban tang dynasty 9 th century technology from a modern world goa 2 ndamendment giveemenoughrope,normal,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
13056282_gab,pope john paul brought down the soviet evil empire catholics resisted the proto marxist protestants in england and the communists in france catholicism defended and ultimately freed spain it united and defended all of europe against muslim nigger hordes,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1179069502480244741_twitter,<user> <user> they have a problem with muslim refugees and rightly so,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1086912760665927680_twitter,shoutout to the voltron cosplayers at wagaya i guess,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
13794503_gab,understandable i prefer the company of women over men but respect still has to be earned and worked for on both sides,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26627640_gab,ovomit the faggot muzzie who played the role of president for <number> terms was the finger puppet of iranian born valerie jarrett she a friggin piece of shit these two assholes and the criminals they had in their administration tried to take america down but fuck them maga donald trump,hatespeech,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
13004991_gab,tsekk kike you need a history lesson faggot,hatespeech,"[0, 1, 0, 0, 0, 0, 0, 1]"
1179065785030975488_twitter,<user> only those who could conceivably kill all white men are allowed to say they want to,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178529152917495809_twitter,<user> like i know i am white so i guess he was assuming i was bullshitting about asians but,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1179006808024854534_twitter,<user> that is the only way to be recognized by white folk talk about every negative black muslim immigrants experience you will be given platforms talk about what is wrong with western systems you will be sent to the corner,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1207554952685637633_twitter,<user> ahh saba saba you can take the out of work jihadis in the <number> states to one of the congi states it of course kerala,offensive,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
1179065625626460162_twitter,<user> <user> <user> <user> i pity for you you know nothing how hundreds have dies fighting terrorists they are just like japanese people who raped your women and murdered your men i think you forgot how evil people can get bye,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18051974_gab,we are woke as fuck and we are not listening to some kikess or shabos shiksa not even your favorite,hatespeech,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]"
22568293_gab,the eu nazi germany jihadists will suck uk dry faster than zuma his jihadis did to south africa via the gupta dalit arabs it ll be mass rape,hatespeech,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1272763893438283777_twitter,<user> <user> girl im watchin that shit for free hella ghetto on bing on my tv 😂 😂 😂 😂,offensive,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1178738567616618496_twitter,<user> apparently there is some weird edl type plotline too one of the old main gay characters has been groomed to become a muzzy hater lmao,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
18214234_gab,hate to wait around while the moslem kill us hope you wont mind if i dont turn the other cheek,hatespeech,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1178950914427760640_twitter,<user> <user> mate i have never had much luck finding faggots on a night out,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18588128_gab,i can not resist feeding you troll things do not spring into being from knwledge of them they exist before learning what they are like you were a retard long before i met you see,offensive,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
23528556_gab,i blame all the white guilt commie kike cuck dismay for this violence,hatespeech,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]"
1178899973691232257_twitter,i gotta stop blaming myself for the shitty things that people do to me some people are just born and raised hot steaming piles of white trash,hatespeech,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
27962295_gab,chettoes u mean ghettos the places the kike gathered to subvert christianity,offensive,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1716053_gab,so called peaceful tolerant people rejecting democracy by promoting violence intolerance are no less bigots than those they condemn <number> years of liberal political failures to commit to viable change have only led to a disillusioned middle nurtured extreme views on the left and right,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1268558604765925377_twitter,nigerians who lie have premarital sex and steal draw the line at homosexuality 🤣 🤣 🤣 🤣,normal,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
